,news,class
6657,"""The government's twice the size it was 10 years ago. It's 30 percent bigger than it was when (Barack) Obama became president.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6658,"""As a percentage of our gross domestic product, the defense budget remains just 3.6 percent. This figure is low by all historical standards.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6659,"""There's no money in Social Security.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6660,"Says Sen. Luther Olsen, his recall opponent, supported the sale of state-owned power plants ""not to the highest bidder, but to the biggest donors"" with no oversight.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6661,"Says Sen. Robert Cowles, her recall opponent, supported the sale of state-owned power plants ""not to the highest bidder, but to the biggest donors"" with no oversight.",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6662,"""I cut more as a percentage out of government than any state in the country this past decade. And where is Michigan in terms of its economic growth? Cutting did not result in economic growth.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6663,Says Democrats cut $35 million from the state budget for Information Technology improvements.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6664,"""#Business formation is still on the rise in Ohio! So far in 2011 we’ve assisted w/ 44,443 new business filings.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6665,"""[T]his breed (of pit bulls) is most often associated with aggressive behavior.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6666,Says more than eight countries lead the United States in the percentage of college graduates.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6667,"""The (State Board of Administration) transparency issue got a great airing the last legislative session.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6668,A Waushara County school closed because of state budget cuts supported by Republican Wisconsin state Sen. Luther Olsen.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6669,"Under last year’s health care reform, ""a bunch of bureaucrats decide whether you get care, such as continuing on dialysis or cancer chemotherapy.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6670,"""Social Security didn’t cause the debt crisis. Social Security had nothing to do with the debt crisis.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6671,"""Social Security doesn’t contribute a penny to the deficit.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6672,"In contrast to President Barack Obama, who ""is not acting presidential,"" President Ronald Reagan ""would never go into the Oval Office without his jacket on — that's how much he revered the presidency.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6673,Says New Jersey has fewer jobs since Gov. Chris Christie took office.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6674,"""The federal government is spending 25 percent of our entire economy versus 100 years ago we spent only 2 percent.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6675,"Since 1965, the United States has spent ""untold trillions"" yet the poverty rate hasn’t budged.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6676,"""Harry Reid’s plan is basically giving the president a blank check.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6677,"Says Republican state Sen. Alberta Darling offered ""unqualified support"" for a plan to end Medicare",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6678,"""When I served as City Commissioner, we made great strides …we successfully fought for, and won, adding women and people of color to the Fire Bureau.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6679,"Says that when he was governor of Utah, he worked with the state Legislature to create a flat tax that ""cut income taxes by 30 percent.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6680,"""Recently we have seen our government debt grow by $3.4 trillion during the first 29 months of the Obama administration -- the equivalent of about $4 billion per day.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6681,"""Thirty-four of the last 44 (debt ceiling increases) have been for less than a year. So, this notion that short-term is somehow the exception, it's actually the rule.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6682,"Says Democratic recall opponent Shelly Moore ""opposes any limit on taxes.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6683,"Says Tim Pawlenty said in 2006, ""The era of small government is over... the government has to be more proactive and more aggressive.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6684,"The House passed ""cut, cap and balance"" with ""bipartisan support.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/df2fdc0878a20d18f0ed2f059e16b858.jpg
6685,"Says state Sen. Randy Hopper, R-Fond du Lac, unlike typical taxpayers, ""didn’t pay taxes""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6686,"""If you're from Guatemala and you are found illegally in Mexico, you are automatically jailed.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6687,"Says unemployment in Trenton is ""twice as much as what we see in every other area of the state"" and, as a result, ""we have seen an increase in crime.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6688,"""When the Republicans were in charge, they actually expanded government health care with the prescription drug program.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6689,"The 2011-13 state budget ""cuts overall funding for public schools by $1.6 billion""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6690,"""This past (legislative) session, we passed out of the Legislature a resolution requiring Congress to pass a balanced-budget amendment to the (U.S.) Constitution.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6691,"""The nonpartisan CBO, Congressional Budget Office, has said that the No. 1 policy decision that brought us to the need to prevent the nation from defaulting on our debt for the first time in history were the Bush tax cuts in 2001 and 2003.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6692,On campaign contributions from electric utilities.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-full-flop/48e8c426e77dec514cf7babe1353dfad.jpg
6693,Says state Rep. Fred Clark (D-Baraboo) ran a red light and seriously injured a bicyclist.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6694,"""The average 401(k) in America of a person who's 60 years old is under $100,000.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6695,"""The firefighter and police officer pension system is not headed for bankruptcy, far from it. That’s because New Jersey first responders -- fire fighters and police officers -- have never missed making payments to the retirement system.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6696,"Says Ronald Reagan ""repeatedly talked about how irresponsible it would be to allow the full faith and credit of the United States to be impaired in any kind of way.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6697,"""There’s pretty much no question that [the curfew ordinances] aren’t effective in either reducing crime or preventing harm to young people.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6698,"""Federal law requires that hospitals treat people whether or not they can pay. So someone (who) doesn’t have health insurance --  they can go to the hospital and get free care.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6699,"""The only growth sector that we’ve had in the last two years in America is government growth.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6700,Said his mother had to fight with health insurance companies for treatment because of a pre-existing condition.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6701,"Republican redistricting plans cut Democrat Nancy Nusbaum out of  ""her state Senate district by a half a block.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6702,Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6703,"Virginia state employees ""pay nothing"" toward their pensions.",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6704,"""Every president has raised the debt ceiling.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6705,"""Dubious taxpayer-funded"" stimulus spending -- Part II.",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6706,"""We jumped 11 places since beginning this year in terms of being job-friendly.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6707,"""Since 2000, nearly 12 million Americans have slipped out of the middle class and into poverty.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6708,"""The Florida Legislature has not filed a lawsuit to fight Amendments 5 and 6.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6709,"During his first year, President Obama said he ""was going to visit Kim Jong-ll and Ahmadinejad and Assad and Chavez – the worst actors in the world.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6710,Says this House processed and approved as many bills as previous Legislatures.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6711,"""I did not vote to spend money to fight that (Amendment 6 redistricting) lawsuit.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6712,"Says President Barack Obama’s ""own economists say the stimulus cost $278K per job ‘created.’ """,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6713,"""Every time we've cut the capital gains tax, the economy has grown. Whenever we raise the capital gains tax, it's been damaged.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6714,"""I've created over 40,000 jobs.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6715,Says $500 billion in Medicare cuts are coming.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6716,"""By any measure, New Jersey has one of the most segregated school systems in the country.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6717,"""The clear majority of Republican voters think that any deficit reduction package should have a balanced approach and should include some revenues.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6718,"""New Mexico is the second Hollywood"" because of tax incentives for the film industry.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6719,"Under Ryan plan, ""those 54 and younger would receive the same kind of healthcare options now enjoyed by members of Congress.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6720,"Says state Sen. Sheila Harsdorf wants to ""eliminate Medicare"" as we know it.",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6721,"Since President Obama took office, ""2 million jobs. Gone.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6722,Social Security and other federal checks may not go out on Aug. 3 if the debt ceiling is not increased.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6723,"Says new GOP Wisconsin Assembly members ""voted to take funding away from their public schools in their districts to give it to private Milwaukee voucher schools.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6724,"""The [Georgia] General Assembly took away the Atlanta Board of Education’s oversight of the superintendent.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6725,"For people in the top 1 percent for income, ""your effective tax burden is in the low 20s, the lowest it’s been in decades and decades and decades -- lower than somebody who might make substantially less money.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6726,"Because of Democratic tax hikes, New Jersey ended a decade with fewer private sector jobs for the first time in recorded history.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6727,"""Our crime rate continues to plummet.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6728,Says legislative debate of airport pat-down procedures initiated federal changes in security procedures.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6729,Says many public-employee unions falsely told their Wisconsin members his budget-repair bill sought 12 percent to 13 percent of their incomes for health insurance premiums.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6730,"By the end of his first term, President Obama will have added as much debt as all the prior 43 presidents combined.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6731,Says the average government worker won't be impacted in the first two years under the reform of state health benefits.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6732,"""Mitt Romney is the first Massachusetts politician to run for president and not win the New Hampshire primary in a generation.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6733,"Newt Gingrich’s presidential campaign has ""exactly the same"" challenges as Ronald Reagan’s successful 1980 bid.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6734,"""Fifty-one percent -- that is, a majority of American households -- paid no income tax in 2009. Zero. Zip. Nada.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6735,"""This governor has cut funding repeatedly for people who have AIDS, who need drugs to save their life.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6736,"Says that when President Bill Clinton raised the top tax rates to levels now proposed by Obama, the country experienced significant job growth.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6737,Says car insurance rates have decreased since about a decade ago because of market-based solutions that attracted more auto insurers to New Jersey.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6738,On repeal of Wisconsin's smoking ban,https://static.politifact.com/CACHE/images/politifact/rulings/meter-full-flop/48e8c426e77dec514cf7babe1353dfad.jpg
6739,"Housing prices dropped for the 30 months prior to Barack Obama taking office, ""and they have stabilized, they've been about flat since the president came in.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6740,"""Forty percent of the Fortune 500 were started either by immigrants or children of immigrants.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6741,"Says Gov. Scott Walker’s budget ""includes tax breaks for corporations and the rich that will cost the state of Wisconsin taxpayers $2.3 billion over the next decade.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6742,"Says that under City Council Member Randi Shade, Austin had the ""highest city debt per person in Texas.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6743,"""Under Gov. Rick Perry’s leadership [Texas] has created more jobs over the last decade than the rest of the states combined.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6744,"A year since the ""Recovery Summer,"" there has been been ""a fall, winter and spring of no recovery.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6745,Says $6 billion projected to accumulate in the state’s rainy day fund is already used.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6746,"""Voting in the wrong precinct led to over 14,000 registered voters statewide to lose their vote in 2008.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6747,"Says that President Obama said, ""Nobody made these guys go to war. ... Now they whine about bearing the costs of their choice?""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6748,"Two years ago we had ""the largest structural deficit ever in Wisconsin.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6749,"""Voted the ‘best specialty plate in America’""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6750,"Says the 2011-13 state budget eliminates the structural deficit ""for the first time in decades.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6751,"Says that in 2009, Jon Huntsman ""said that the Recovery Act wasn't large enough and as governor he asked for $14.4 billion in federal stimulus funds. Now he's saying that he never supported it.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6752,"""If you look at our tax mix, the share of corporate revenues as a percentage of our overall revenue mix has declined by about half over the last 30 years.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6753,"""Rick Scott has destroyed over 100,000 jobs.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6754,"""Since I took office, we’ve created 76,800 jobs.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6755,"Ethanol reduced gas prices by 89 cents per gallon in 2010, and if ethanol disappeared, gas prices could rise by as much as 92 percent.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6756,"Georgia’s illegal immigration crackdown laws should be called the ""Brown Codes"" because of their similarity to the ""Black Codes"" governing blacks after the Civil War.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6757,"""In May we generated more jobs than all the rest of the country combined: 28,000 jobs in May for the state, 54,000 for the entire country.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6758,"Says Wisconsin’s 2011-13 state budget contains ""no fee increases""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6759,"Says President Barack Obama’s overturning of the Mexico City Policy means federal tax dollars can be used ""to fund abortion all over the world.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6760,"Says that as a gubernatorial candidate, Chris Christie ""promised no school cuts.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6761,"Says the 2012-13 state budget ""leaves $6 billion in a rainy day fund.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6762,"""Protesters caused $7.5 million in damage to the Wisconsin State House""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6763,"""The American people don't want us to raise taxes.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6764,"""On the day of the New Hampshire primary in 1980, the top 13 people of Ronald Reagan’s staff quit.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6765,Says states that passed anti-illegal-immigrant legislation also had few Hispanic legislators.,https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6766,"""What I have done -- and this is unprecedented ... is I've said to each agency ... 'look at regulations that are already on the books and if they don't make sense, let's get rid of them.'""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6767,"Says President Barack Obama said that if he doesn’t turn the economy around after three years in office, he’ll be a one-term president.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6768,"""For every dollar we invest in Head Start, we get $5 to $7 back into our economy.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6769,"""Rep. Jim Renacci’s plan to end Medicare also puts nursing home care for 3,000 seniors in the district in immediate jeopardy.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6770,"""(Birmingham, Ala.) is the cradle of the civil rights movement.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6771,"""Since 2004, there have been some 1,300 attacks (on rail targets). Four thousand people have died. Thousands of injuries.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6772,"""We do not want to raise anybody's tax rates. That's never been on the table.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6773,On pay for fired Milwaukee police officers,https://static.politifact.com/CACHE/images/politifact/rulings/meter-full-flop/48e8c426e77dec514cf7babe1353dfad.jpg
6774,"""There is no $30 million pot of money"" for redistricting issues, including defending redistricting lawsuits. ""Your tax dollars are not being spent on anything like that.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6775,"""We are one of the most expensive [bus] rides in New England.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
6776,"A ""substantial number"" of probationers participating in a pilot project to ease the farm labor shortage are able to ""finish the work.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6777,"""The state’s tax burden has, according to census figures released today, cost our state another 190,000 residents in 2009.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6778,"""Under Barack Obama the last two years, the number of federal limousines for bureaucrats has increased 73 percent.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6779,"""If you threw a barbecue yesterday for the Memorial weekend, it was 29 percent more expensive than last year because Barack Obama's policies have led to groceries going up 29 percent.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6780,"""Hispanic unemployment has been ticking down from an all-time high of 13.9 percent because of the policies we’ve implemented.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6781,"There is a Republican ""plan to end Medicare.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6782,"""Under Randi Shade,"" Austin has ""had the highest cost of living of any large Texas city.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6783,"""Since June 2009, about 48 percent of all the jobs created in America were in Texas.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6784,"Says President Barack Obama promised he would cut the deficit in half, but instead will at least double it.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6785,"Phil Puckett ""voted no on sending the EPA a message that they’ve gone too far not once, but twice.""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6786,"Vern Buchanan ""has been completely exonerated"" in a Federal Election Commission action.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6787,Says critics who say he cut Medicaid are wrong; his budget added $1.2 billion to the program,https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6788,"In the Republican presidential debate in New Hampshire, none of the candidates mentioned the ""middle class"" or ""education.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-false/b7738b2b59177882eb8cbea926ad37ab.jpg
6789,"""Providence is one of the busiest fire departments for its relative size in the country.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6790,"Multnomah County’s food action plan ""clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice.""",https://static.politifact.com/CACHE/images/politifact/rulings/tom_ruling_pof/d089e796db6628261f228086d4084fa8.jpg
6791,"""Seventy of Ohio's 88 counties now have more than 25 percent of their residents eligible for emergency food.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-true/eb3f74da30375e27384812d99e83f2af.jpg
6792,"Says that Sherrod Brown ""voted to cut Medicare by over $500 billion in order to fund government-run health care.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-false/661e455da8c2f827615f9c1d7f509fc4.jpg
6793,"When Mitt Romney was governor, Massachusetts ranked 47th out of 50 states in job creation.",https://static.politifact.com/CACHE/images/politifact/rulings/meter-half-true/b81964349780d58033deb9ef2d1b0dfd.jpg
6794,"""Most of the state budget isn't for state government doing things. ... 85 percent of the state budget is transferred to local communities for delivery of service.""",https://static.politifact.com/CACHE/images/politifact/rulings/meter-mostly-true/eab607507cdade634c07465983bd63d4.jpg
